screen,symbol,averageAnalystRating,regularMarketPrice,customPriceAlertConfidence,fiftyTwoWeekRange,sharesOutstanding,fiftyTwoWeekLow,fiftyTwoWeekHigh,regularMarketVolume,averageDailyVolume10Day,averageDailyVolume3Month,marketCap,bookValue,longName
copper,SCCO,3.8 - Underperform,83.14,LOW,64.66 - 88.4,773110016.0,64.66,88.4,630356.0,830460.0,977178.0,64276365312.0,10.018,Southern Copper Corporation
copper,FCX,2.3 - Buy,40.94,LOW,32.83 - 46.73,1433980032.0,32.83,46.73,7622495.0,9258640.0,11173113.0,58707140608.0,11.478,Freeport-McMoRan Inc.
copper,HBM,1.9 - Buy,5.6,LOW,3.94 - 6.34,348908000.0,3.94,6.34,1878346.0,1494640.0,2044049.0,1953884800.0,5.86,Hudbay Minerals Inc.
copper,ERO,,15.54,LOW,11.35 - 24.38,102448000.0,11.35,24.38,86829.0,212080.0,326291.0,1596284288.0,6.783,Ero Copper Corp.
copper,MTAL,1.7 - Buy,11.2,LOW,8.49 - 13.1,50236500.0,8.49,13.1,5719.0,10870.0,10434.0,562648768.0,7.462,Metals Acquisition Limited
day_gainers,WIT,4.3 - Underperform,6.28,LOW,4.32 - 6.39,5217090048.0,4.32,6.39,15253464.0,3972470.0,1998839.0,32763326464.0,134.032,Wipro Limited
day_gainers,UEC,1.9 - Buy,7.77,LOW,2.3 - 7.83,392980000.0,2.3,7.83,29244922.0,8252430.0,7740191.0,3053454592.0,1.751,Uranium Energy Corp.
day_gainers,NXE,1.8 - Buy,7.84,LOW,3.49 - 7.84,522827008.0,3.49,7.84,17354272.0,6579290.0,5570544.0,4102499840.0,1.214,NexGen Energy Ltd.
day_gainers,KBGGY,,27.3,LOW,21.52 - 27.3,351808992.0,21.52,27.3,17700.0,2162.0,318.0,9604384768.0,84.692,Kongsberg Gruppen ASA
day_gainers,GTBIF,1.7 - Buy,12.55,LOW,6.42 - 12.55,210096000.0,6.42,12.55,738177.0,403870.0,361295.0,3005662464.0,7.213,Green Thumb Industries Inc.
day_gainers,ATZAF,,26.135,LOW,15.0 - 36.8269,90013296.0,15.0,36.8269,107149.0,68107.0,30102.0,2879031552.0,6.983,Aritzia Inc.
day_gainers,IDYA,1.4 - Strong Buy,39.74,HIGH,13.29 - 40.14,69013296.0,13.29,40.14,2833861.0,1447340.0,1053167.0,2742588416.0,8.666,"IDEAYA Biosciences, Inc."
day_gainers,RICFY,,14.035,LOW,11.445 - 14.035,823977024.0,11.445,14.035,31973.0,4088.0,3756.0,11564517376.0,8.384,Recordati Industria Chimica e Farmaceutica S.p.A.
day_gainers,CCJ,1.7 - Buy,49.92,LOW,23.69 - 51.22,433864992.0,23.69,51.22,17501541.0,5807130.0,5129416.0,21710606336.0,14.085,Cameco Corporation
day_gainers,BRZE,1.9 - Buy,53.37,HIGH,25.76 - 58.67,68582704.0,25.76,58.67,1420149.0,745040.0,774111.0,5328588800.0,4.417,"Braze, Inc."
day_gainers,SRUUF,,23.96,LOW,10.65 - 24.0,248498000.0,10.65,24.0,1092723.0,1080200.0,648898.0,5956551680.0,,Sprott Physical Uranium Trust Fund
day_gainers,APLS,1.9 - Buy,70.23,HIGH,19.83 - 94.75,118500000.0,19.83,94.75,2407028.0,2259490.0,2261829.0,8322255360.0,1.962,"Apellis Pharmaceuticals, Inc."
day_gainers,GFI,2.8 - Hold,13.25,LOW,8.89 - 17.78,893540992.0,8.89,17.78,7429786.0,5563070.0,4761952.0,11839418368.0,4.788,Gold Fields Limited
day_gainers,BKKLY,,21.775,LOW,20.13 - 25.77,381768992.0,20.13,25.77,51185.0,9680.0,4688.0,8313019904.0,276.669,Bangkok Bank Public Company Limited
day_gainers,RCRUY,,8.54,LOW,4.83 - 8.62,7790190080.0,4.83,8.62,186065.0,169850.0,542898.0,66832334848.0,1261.118,"Recruit Holdings Co., Ltd."
day_gainers,SQNNY,,19.866,LOW,16.03 - 26.5,239456992.0,16.03,26.5,17123.0,2049.0,539.0,4757052416.0,2671.791,"Square Enix Holdings Co., Ltd."
day_gainers,TDC,2.1 - Buy,47.87,LOW,32.33 - 57.73,97800000.0,32.33,57.73,1300003.0,829060.0,876957.0,4681686016.0,1.246,Teradata Corporation
day_gainers,PAAS,1.9 - Buy,15.49,LOW,13.13 - 19.85,364439008.0,13.13,19.85,3550378.0,2822450.0,3238270.0,5656699904.0,13.303,Pan American Silver Corp.
day_gainers,FLMMF,,17.67,LOW,12.031 - 20.08,130709000.0,12.031,20.08,31087.0,22740.0,22790.0,2315017472.0,1.029,Filo Corp.
day_gainers,FRCOY,3.0 - Hold,26.732,LOW,19.163334 - 27.18,3066990080.0,19.163334,27.18,30243.0,42920.0,31124.0,82309169152.0,6137.086,"Fast Retailing Co., Ltd."
day_gainers,EGO,2.4 - Buy,12.72,LOW,8.12 - 13.71,202867008.0,8.12,13.71,1213296.0,1300280.0,1826816.0,2584869376.0,16.848,Eldorado Gold Corporation
day_gainers,SBSW,2.8 - Hold,5.14,LOW,4.0 - 12.01,707641984.0,4.0,12.01,7871778.0,4834210.0,6175052.0,3637279744.0,34.265,Sibanye Stillwater Limited
day_gainers,HMY,4.0 - Underperform,5.87,LOW,2.93 - 6.58,619934976.0,2.93,6.58,3531001.0,3667300.0,4675408.0,3727890176.0,56.239,Harmony Gold Mining Company Limited
day_gainers,KGC,2.4 - Buy,5.89,LOW,3.4 - 6.34,1227699968.0,3.4,6.34,12302247.0,11703840.0,13590786.0,7231152640.0,4.936,Kinross Gold Corporation
day_gainers,OR,3.3 - Hold,14.5,LOW,11.24 - 17.96,185166000.0,11.24,17.96,886557.0,632350.0,946290.0,2691431936.0,9.386,Osisko Gold Royalties Ltd
day_gainers_cryptocurrencies,TINU-USD,,0.00039392748,LOW,0.0 - 4.230038E-4,,0.0,0.0004230038,113351.0,78.0,8.0,0.0,,Telegram Inu USD
day_gainers_cryptocurrencies,GOBNB-USD,,2.033884e-09,LOW,2.0161197E-9 - 2.0864697E-9,,2.0161197e-09,2.0864697e-09,51882.0,,,0.0,,
day_gainers_cryptocurrencies,TON6890-USD,,2.8428254,LOW,0.006757 - 5.483087,,0.006757,5.483087,140882.0,6104.0,12654.0,0.0,,TON Token USD
day_gainers_cryptocurrencies,SMILEY-USD,,3.5401886e-11,LOW,1.2636002E-11 - 3.6527798E-11,,1.2636002e-11,3.6527798e-11,13570418.0,,,0.0,,SMILEY USD
day_gainers_cryptocurrencies,MT21941-USD,,0.0012990329,LOW,7.0E-5 - 0.050063,,7e-05,0.050063,1207614.0,51479.0,126269.0,0.0,,MT Token USD
day_gainers_cryptocurrencies,X26984-USD,,3.594261e-10,LOW,1.14740266E-10 - 3.594261E-10,,1.14740266e-10,3.594261e-10,5423433.0,,,0.0,,AI-X USD
day_gainers_cryptocurrencies,MC25376-USD,,0.8894931,LOW,0.066446 - 0.89223146,,0.066446,0.89223146,15136.0,3655.0,11810.0,0.0,,Magic Crystal USD
day_gainers_cryptocurrencies,BONG-USD,,3.2414624e-05,LOW,5.0E-6 - 3.691793E-5,,5e-06,3.691793e-05,1912402.0,814104.0,814104.0,0.0,,Bong - Bonk's Brother USD
day_gainers_cryptocurrencies,SQUID28470-USD,,2.2806341e-06,LOW,0.0 - 2.9E-5,,0.0,2.9e-05,49879.0,1115.0,68549.0,0.0,,Squid Game USD
day_gainers_cryptocurrencies,REDLUNA-USD,,9.3474785e-07,LOW,0.0 - 1.0E-6,,0.0,1e-06,83462.0,96085.0,56767.0,0.0,,Redluna USD
day_gainers_cryptocurrencies,BIAO-USD,,1.7024361e-06,LOW,1.5745269E-6 - 3.1258555E-6,,1.5745269e-06,3.1258555e-06,3784416.0,,,0.0,,
day_gainers_cryptocurrencies,RAPTOR-USD,,7.508251e-10,LOW,2.3592725E-10 - 8.741492E-10,,2.3592725e-10,8.741492e-10,775347.0,,,0.0,,Jesus USD
day_gainers_cryptocurrencies,ETHEREUM27840-USD,,7.40122e-10,LOW,2.3305996E-10 - 1.0631598E-9,,2.3305996e-10,1.0631598e-09,150530.0,,,0.0,,
day_gainers_cryptocurrencies,SCAT26939-USD,,1.05257573e-10,LOW,1.0397138E-10 - 1.0591896E-10,,1.0397138e-10,1.0591896e-10,33790.0,,,0.0,,Sonic Space Cat USD
day_gainers_cryptocurrencies,SMILE12381-USD,,2.193455e-06,LOW,1.0E-6 - 1.22E-4,,1e-06,0.000122,826277.0,54799.0,6146.0,0.0,,Smile Coin USD
day_gainers_cryptocurrencies,VEE-USD,,0.012906409,LOW,6.0E-4 - 0.03378,,0.0006,0.03378,86789.0,116745.0,20634.0,0.0,,BLOCKv USD
day_gainers_cryptocurrencies,TROLL24571-USD,,9.3827246e-08,LOW,8.2685794E-8 - 1.047139E-7,,8.2685794e-08,1.047139e-07,32528928.0,,,0.0,,Troll USD
day_gainers_cryptocurrencies,MONGBNB-USD,,6.35823e-11,LOW,5.2355516E-11 - 7.838362E-11,,5.2355516e-11,7.838362e-11,47443.0,,,0.0,,MongBNB USD
day_gainers_cryptocurrencies,PUFF-USD,,0.023601724,LOW,0.002031 - 0.024431584,,0.002031,0.024431584,170916.0,5333.0,3715.0,0.0,,Puff USD
day_gainers_cryptocurrencies,GETA-USD,,0.0037613506,LOW,0.001248 - 0.045016,,0.001248,0.045016,62147.0,18198.0,51607.0,0.0,,
day_gainers_cryptocurrencies,NAO-USD,,1.2860426e-09,LOW,1.0123165E-9 - 1.3572576E-9,,1.0123165e-09,1.3572576e-09,34263.0,,,0.0,,NFTDAO USD
day_gainers_cryptocurrencies,HONK-USD,,1.94552e-06,LOW,0.0 - 6.0E-6,,0.0,6e-06,139088.0,49428.0,7358.0,0.0,,Clown Pepe USD
day_gainers_cryptocurrencies,PUMP28451-USD,,0.00018486238,LOW,7.0E-5 - 0.192169,,7e-05,0.192169,21104.0,23129.0,58543.0,0.0,,2024PUMP USD
day_gainers_cryptocurrencies,GEN25287-USD,,1.3107538e-09,LOW,1.1996253E-9 - 1.4868006E-9,,1.1996253e-09,1.4868006e-09,252234.0,,,0.0,,
day_gainers_cryptocurrencies,BABYTRUMP-USD,,0.008664975,LOW,4.34E-4 - 0.010908,,0.000434,0.010908,28835.0,540.0,3458.0,0.0,,
day_gainers_de,RBR.F,,0.01,LOW,6.6E-5 - 0.087,481185984.0,6.6e-05,0.087,1016000.0,1111.0,456.0,298008000.0,,Coala-Life Group AB (publ)
day_gainers_de,9K3.F,,0.0024,LOW,1.0E-4 - 0.1132,3402380032.0,0.0001,0.1132,60000.0,24000.0,37620.0,203894656.0,0.033,Helium One Global Ltd
day_gainers_de,82N.F,,0.01,LOW,5.0E-4 - 0.108,149220992.0,0.0005,0.108,1000000.0,100000.0,18769.0,35526900.0,0.038,Ethernity Networks Ltd.
day_gainers_de,PP7.F,,0.0026,LOW,1.0E-4 - 0.022,639187008.0,0.0001,0.022,500000.0,0.0,8198.0,41469480.0,,Polyplank AB (publ)
day_gainers_de,9GCA.F,,0.0055,LOW,5.0E-4 - 0.019,119561000.0,0.0005,0.019,131327.0,13132.0,2155.0,13480940.0,-0.001,Power Group Projects Corp.
day_gainers_de,LWW.F,,0.003,LOW,5.0E-4 - 0.151,275240992.0,0.0005,0.151,600000.0,60000.0,9836.0,2054904.0,0.074,Fiinu Plc
day_gainers_de,PBN.SG,,0.005,LOW,0.001 - 0.0085,,0.001,0.0085,40000.0,0.0,1393.0,,,Alterity Therapeutics Ltd
day_gainers_de,IL0011410359.SG,,0.0175,LOW,0.008 - 0.0175,,0.008,0.0175,75000.0,,,,,
day_gainers_de,0UK.SG,,0.001,LOW,3.0E-4 - 0.0015,,0.0003,0.0015,0.0,112000.0,26639.0,,,UK Oil & Gas PLC
day_gainers_de,48O.F,,0.002,LOW,0.001 - 0.0175,,0.001,0.0175,4000.0,400.0,2032.0,,,Arkle Resources PLC
day_gainers_de,I3A1.SG,,0.002,LOW,5.0E-4 - 0.008,,0.0005,0.008,0.0,11000.0,4759.0,67814.0,0.403,Alien Metals Ltd
day_gainers_de,4VV.MU,,0.024,LOW,0.0135 - 0.0896,,0.0135,0.0896,220000.0,5184.0,7276.0,,,Juva Life Inc
day_gainers_de,LUH.MU,,0.02,LOW,0.0045 - 0.0201,,0.0045,0.0201,150000.0,100000.0,16819.0,,,Luxxfolio Holdings Inc
day_gainers_de,VGG4392T1075.SG,,0.0036,LOW,0.0024 - 0.0036,,0.0024,0.0036,30000.0,,,,,
day_gainers_de,RR0.F,,0.007,LOW,5.0E-4 - 0.0265,125007000.0,0.0005,0.0265,30000.0,0.0,6049.0,2657641.0,0.053,Rockridge Resources Ltd.
day_gainers_de,JPZ0.F,,0.0003,LOW,1.0E-4 - 0.0398,2959089920.0,0.0001,0.0398,385000.0,0.0,9181.0,1331589.0,0.013,Dolfines SA
day_gainers_de,7PJ.F,,0.0015,LOW,5.0E-4 - 0.013,2794990080.0,0.0005,0.013,1300000.0,130000.0,44426.0,25781250.0,-0.417,"Modern Land (China) Co., Limited"
day_gainers_de,MM4.F,,0.005,LOW,0.0025 - 0.0295,959923968.0,0.0025,0.0295,1000000.0,0.0,16393.0,24391450.0,0.018,Metallica Minerals Limited
day_gainers_de,6JX.F,,0.172,LOW,0.064 - 0.48,32925600.0,0.064,0.48,389653.0,14283.0,10998.0,8309544.0,,POWR Lithium Corp.
day_gainers_de,TUU.SG,,0.01,LOW,0.002 - 0.028,,0.002,0.028,0.0,0.0,0.0,,,Solartron PCL
day_gainers_de,4E0.F,,1.42,LOW,0.58 - 1.49,161396992.0,0.58,1.49,146286.0,2843.0,3472.0,229183728.0,1.116,Canada Nickel Company Inc.
day_gainers_de,6JX.SG,,0.172,LOW,0.064 - 0.458,,0.064,0.458,632965.0,11868.0,7142.0,,,POWR Lithium Corp
day_gainers_de,4960.BE,,0.012,LOW,0.01 - 0.012,,0.01,0.012,200000.0,,,,,
day_gainers_de,YQG.F,,0.0145,LOW,0.007 - 0.08,147508992.0,0.007,0.08,210000.0,0.0,7064.0,3797361.0,0.019,Iconic Minerals Ltd.
day_gainers_de,A2GSWY.DU,,1.883,LOW,1.883 - 1.883,,1.883,1.883,115000.0,,,,,
day_gainers_dji,IBM,2.6 - Hold,165.8,LOW,120.55 - 166.34,913118976.0,120.55,166.34,4958261.0,3548940.0,4228795.0,151395123200.0,25.277,International Business Machines Corporation
day_gainers_dji,VZ,2.6 - Hold,38.56,LOW,30.14 - 42.0,4204100096.0,30.14,42.0,18774830.0,23348860.0,22524245.0,162110111744.0,23.249,Verizon Communications Inc.
day_gainers_dji,CVX,1.9 - Buy,147.27,LOW,140.72 - 187.81,1882050048.0,140.72,187.81,9386923.0,9077280.0,11006934.0,278008954880.0,87.546,Chevron Corporation
day_gainers_dji,XOM,2.2 - Buy,99.95,LOW,97.48 - 120.7,3996770048.0,97.48,120.7,18041683.0,19487370.0,21170836.0,399477145600.0,50.393,Exxon Mobil Corporation
day_gainers_dji,RTX,2.8 - Hold,86.33,LOW,68.56 - 104.91,1437900032.0,68.56,104.91,5277301.0,6835220.0,9784813.0,124133908480.0,48.06,RTX Corporation
day_gainers_dji,AMGN,2.3 - Buy,306.51,HIGH,211.71 - 311.05,535177984.0,211.71,311.05,1567908.0,2513260.0,2454859.0,164037410816.0,14.308,Amgen Inc.
day_gainers_dji,PFE,2.5 - Buy,28.7,LOW,25.76 - 46.74,5646410240.0,25.76,46.74,30373486.0,39834520.0,41180180.0,162051981312.0,17.169,Pfizer Inc.
day_gainers_dji,DIS,2.1 - Buy,90.35,LOW,78.73 - 118.18,1830320000.0,78.73,118.18,11919448.0,11189590.0,12534093.0,165369413632.0,54.25,The Walt Disney Company
day_gainers_dji,MSFT,1.7 - Buy,388.47,HIGH,230.68 - 390.68,7432260096.0,230.68,390.68,21661153.0,22792830.0,26360763.0,2887209975808.0,29.702,Microsoft Corporation
day_gainers_dji,KO,2.0 - Buy,60.39,LOW,51.55 - 64.99,4323409920.0,51.55,64.99,13218008.0,12499650.0,14591632.0,261090721792.0,6.088,The Coca-Cola Company
day_gainers_dji,JNJ,2.3 - Buy,162.39,LOW,144.95 - 175.97,2407280128.0,144.95,175.97,4496942.0,6184870.0,6952721.0,390918209536.0,29.59,Johnson & Johnson
day_gainers_dji,TRV,2.6 - Hold,195.56,LOW,157.33 - 196.41,228399008.0,157.33,196.41,1107520.0,1422030.0,1437121.0,44665708544.0,87.469,"The Travelers Companies, Inc."
day_gainers_dji,CRM,2.1 - Buy,271.93,LOW,143.16 - 275.24,968000000.0,143.16,275.24,4847604.0,5189510.0,5471924.0,263228227584.0,59.948,"Salesforce, Inc."
day_gainers_dji,AAPL,2.2 - Buy,185.92,HIGH,133.77 - 199.62,15461900288.0,133.77,199.62,40477782.0,55617120.0,53996137.0,2874676346880.0,3.997,Apple Inc.
day_gainers_dji,MRK,1.9 - Buy,118.63,LOW,99.14 - 119.94,2534020096.0,99.14,119.94,6823300.0,8360140.0,8468560.0,300610781184.0,16.269,"Merck & Co., Inc."
day_gainers_dji,WMT,1.8 - Buy,161.32,LOW,136.09 - 169.94,2692229888.0,136.09,169.94,4542989.0,6577860.0,7716426.0,434310545408.0,29.505,Walmart Inc.
day_gainers_es,ENER.MC,1.6 - Buy,4.29,LOW,3.05 - 5.36,56931800.0,3.05,5.36,13331.0,22212.0,24727.0,244237424.0,2.17,"Ecoener, S.A."
day_gainers_es,TRG.MC,3.8 - Underperform,0.87,LOW,0.28 - 1.066,174156000.0,0.28,1.066,6870014.0,3008510.0,1143432.0,151515728.0,0.006,"Tubos Reunidos, S.A."
day_gainers_es,GSJ.MC,1.0 - Strong Buy,3.96,LOW,3.4 - 4.855,65026100.0,3.4,4.855,88567.0,87141.0,41625.0,257503360.0,2.832,"Grupo Empresarial San José, S.A."
day_gainers_es,SQRL.MC,2.0 - Buy,1.4,LOW,1.29 - 2.8,90645800.0,1.29,2.8,5758.0,10442.0,19181.0,126904120.0,0.483,"Squirrel Media, S.A."
day_gainers_es,ALC.MC,,5.0,LOW,2.74 - 27.4,68642400.0,2.74,27.4,4589.0,0.0,0.0,343337984.0,0.984,"Altia Consultores, S.A."
day_gainers_es,CLR.MC,,4.03,LOW,2.5 - 5.04,11713100.0,2.5,5.04,39987.0,22654.0,43021.0,47203796.0,0.312,"CLERHP Estructuras, S.A."
day_gainers_es,AMP.MC,,0.0884,LOW,0.0801 - 0.184,1496659968.0,0.0801,0.184,2551028.0,3874224.0,4528969.0,132304736.0,0.054,"Amper, S.A."
day_gainers_es,XELTB.MC,,9.3,LOW,6.05 - 9.05,273104000.0,6.05,9.05,492.0,12.0,105.0,19512238080.0,50.208,Centrais Elétricas Brasileiras S.A. - Eletrobrás
day_gainers_es,SEC.MC,,9.9,LOW,5.55 - 9.9,7995630.0,5.55,9.9,400.0,0.0,0.0,79233160.0,0.748,"Secuoya, Grupo de Comunicación, S.A."
day_gainers_es,IFLEX.MC,,1.9,LOW,1.88 - 1.9,,1.88,1.9,463.0,,,,,"Iflex Flexible Packaging, S.A."
day_gainers_ndx,MELI,1.8 - Buy,1658.58,HIGH,1040.47 - 1678.0,50559500.0,1040.47,1678.0,444298.0,296280.0,388786.0,83856973824.0,54.281,"MercadoLibre, Inc."
day_gainers_ndx,CTSH,2.8 - Hold,77.97,HIGH,56.45 - 78.42,501412992.0,56.45,78.42,6351800.0,3284110.0,3331254.0,39095173120.0,25.713,Cognizant Technology Solutions Corporation
day_gainers_ndx,CCEP,2.0 - Buy,67.23,HIGH,53.53 - 67.73,459200992.0,53.53,67.73,1909067.0,1403790.0,1983826.0,30872084480.0,16.912,Coca-Cola Europacific Partners PLC
day_gainers_ndx,REGN,2.0 - Buy,933.2,HIGH,684.81 - 935.37,107129000.0,684.81,935.37,560031.0,602360.0,557101.0,101669339136.0,234.465,"Regeneron Pharmaceuticals, Inc."
day_gainers_ndx,DDOG,2.1 - Buy,123.0,HIGH,62.597 - 124.69,302164000.0,62.597,124.69,3665096.0,3495280.0,4217996.0,40412139520.0,5.503,"Datadog, Inc."
day_gainers_ndx,FANG,2.1 - Buy,153.84,HIGH,119.01 - 171.4,178984992.0,119.01,171.4,1472476.0,1619350.0,1782847.0,27535050752.0,91.044,"Diamondback Energy, Inc."
day_gainers_ndx,CSGP,1.8 - Buy,83.4,HIGH,65.12 - 92.36,408363008.0,65.12,92.36,1261879.0,1618040.0,2059713.0,34057476096.0,17.669,"CoStar Group, Inc."
day_gainers_ndx,WDAY,2.2 - Buy,283.24,HIGH,162.74 - 283.34,209000000.0,162.74,283.34,1891815.0,1440680.0,1732406.0,74492116992.0,25.19,"Workday, Inc."
day_gainers_ndx,COST,2.1 - Buy,683.24,HIGH,465.33 - 683.72,443728000.0,465.33,683.72,2388399.0,2161230.0,2093272.0,303172714496.0,58.918,Costco Wholesale Corporation
day_gainers_ndx,AEP,2.4 - Buy,81.49,HIGH,69.38 - 96.05,525876000.0,69.38,96.05,4672844.0,3113600.0,3451170.0,42853634048.0,48.151,"American Electric Power Company, Inc."
day_gainers_ndx,META,1.8 - Buy,374.49,HIGH,132.14 - 377.06,2219610112.0,132.14,377.06,19310046.0,16146680.0,18138860.0,962386853888.0,55.571,"Meta Platforms, Inc."
day_gainers_ndx,GILD,2.5 - Buy,86.38,HIGH,72.87 - 87.82,1246040064.0,72.87,87.82,5884164.0,6795890.0,6538762.0,107632934912.0,17.894,"Gilead Sciences, Inc."
day_gainers_ndx,AMGN,2.3 - Buy,306.51,HIGH,211.71 - 311.05,535177984.0,211.71,311.05,1567908.0,2513260.0,2454859.0,164037410816.0,14.308,Amgen Inc.
day_gainers_ndx,BKR,1.9 - Buy,31.52,HIGH,26.12 - 37.58,1006230016.0,26.12,37.58,12546220.0,7525010.0,7079850.0,31937009664.0,15.152,Baker Hughes Company
day_gainers_ndx,VRSK,2.4 - Buy,236.77,HIGH,169.74 - 249.26,144987008.0,169.74,249.26,619063.0,762070.0,928495.0,34328573952.0,2.652,"Verisk Analytics, Inc."
day_gainers_ndx,WBD,2.3 - Buy,10.65,HIGH,9.27 - 16.34,2438569984.0,9.27,16.34,16865542.0,20028350.0,22890234.0,25970769920.0,18.365,"Warner Bros. Discovery, Inc."
day_gainers_ndx,MSFT,1.7 - Buy,388.47,HIGH,230.68 - 390.68,7432260096.0,230.68,390.68,21661153.0,22792830.0,26360763.0,2887209975808.0,29.702,Microsoft Corporation
day_gainers_ndx,ZS,1.9 - Buy,230.77,HIGH,84.93 - 233.8092,148332992.0,84.93,233.8092,1564909.0,1612540.0,1987273.0,34230804480.0,5.445,"Zscaler, Inc."
day_gainers_ndx,ORLY,2.1 - Buy,953.06,HIGH,767.27 - 1005.96,59162200.0,767.27,1005.96,334313.0,411370.0,410709.0,56385126400.0,-29.528,"O'Reilly Automotive, Inc."
day_gainers_ndx,QCOM,2.2 - Buy,140.2,HIGH,101.47 - 146.89,1112999936.0,101.47,146.89,6546589.0,6821760.0,8460695.0,156042592256.0,19.373,QUALCOMM Incorporated
day_gainers_ndx,CSX,2.0 - Buy,34.86,HIGH,27.6 - 35.09,1976130048.0,27.6,35.09,5727483.0,7998650.0,11837245.0,68887896064.0,6.047,CSX Corporation
day_gainers_ndx,CTAS,2.2 - Buy,593.0,HIGH,423.06 - 607.79,101371000.0,423.06,607.79,228631.0,305100.0,362021.0,60113002496.0,39.414,Cintas Corporation
day_gainers_ndx,GFS,1.9 - Buy,57.39,HIGH,48.115 - 72.5,553198976.0,48.115,72.5,798979.0,1050580.0,1448445.0,31748089856.0,19.051,GLOBALFOUNDRIES Inc.
day_gainers_ndx,VRTX,2.0 - Buy,433.4,HIGH,283.6 - 434.85,257683008.0,283.6,434.85,1183709.0,1178810.0,1440709.0,111679815680.0,64.046,Vertex Pharmaceuticals Incorporated
day_gainers_ndx,ADSK,2.1 - Buy,242.44,HIGH,188.38 - 245.88,213915008.0,188.38,245.88,1012639.0,1147350.0,1400108.0,51861553152.0,6.925,"Autodesk, Inc."
day_gainers_options,BRZE240119C00055000,,0.7,NONE,0.1 - 0.8,,0.1,0.8,733.0,,,,,BRZE Jan 2024 55.000 call
day_gainers_options,URA240119C00034000,,0.12,NONE,0.1 - 0.15,,0.1,0.15,798.0,,,,,URA Jan 2024 34.000 call
day_gainers_options,UAL240119P00040000,,0.83,NONE,0.16 - 0.86,,0.16,0.86,5400.0,,,,,UAL Jan 2024 40.000 put
day_gainers_options,UAL240119P00041000,,1.47,NONE,0.33 - 1.47,,0.33,1.47,1443.0,,,,,UAL Jan 2024 41.000 put
day_gainers_options,AAL240119P00013500,,0.42,NONE,0.1 - 0.44,,0.1,0.44,2538.0,,,,,AAL Jan 2024 13.500 put
day_gainers_options,UAL240119P00042000,,2.32,NONE,0.61 - 2.32,,0.61,2.32,821.0,,,,,UAL Jan 2024 42.000 put
day_gainers_options,URNM240119C00060000,,0.5,NONE,0.2 - 0.6,,0.2,0.6,1031.0,,,,,URNM Jan 2024 60.000 call
day_gainers_options,CTSH240119C00077500,,1.0,NONE,0.2 - 1.42,,0.2,1.42,781.0,,,,,CTSH Jan 2024 77.500 call
day_gainers_options,URNM240119C00057000,,1.27,NONE,0.87 - 1.4,,0.87,1.4,525.0,,,,,URNM Jan 2024 57.000 call
day_gainers_options,UAL240119P00041500,,1.7,NONE,0.55 - 1.77,,0.55,1.77,407.0,,,,,UAL Jan 2024 41.500 put
day_gainers_options,BIDU240119P00105000,,0.85,NONE,0.11 - 0.94,,0.11,0.94,1189.0,,,,,BIDU Jan 2024 105.000 put
day_gainers_options,UAL240119P00042500,,2.79,NONE,0.83 - 2.79,,0.83,2.79,401.0,,,,,UAL Jan 2024 42.500 put
day_gainers_options,UEC240119C00007500,,0.42,NONE,0.16 - 0.45,,0.16,0.45,450.0,,,,,UEC Jan 2024 7.500 call
day_gainers_options,URA240119C00032000,,0.5,NONE,0.15 - 0.9,,0.15,0.9,1118.0,,,,,URA Jan 2024 32.000 call
day_gainers_options,BKR240119C00036000,,0.08,NONE,0.03 - 0.08,,0.03,0.08,355.0,,,,,BKR Jan 2024 36.000 call
day_gainers_options,AAL240119P00013000,,0.16,NONE,0.03 - 0.18,,0.03,0.18,14117.0,,,,,AAL Jan 2024 13.000 put
day_gainers_options,ANSS240119P00340000,,7.0,NONE,0.6 - 7.0,,0.6,7.0,1763.0,,,,,ANSS Jan 2024 340.000 put
day_gainers_options,NOV240119C00020000,,0.38,NONE,0.25 - 0.45,,0.25,0.45,6669.0,,,,,NOV Jan 2024 20.000 call
day_gainers_options,BIDU240119P00110000,,2.79,NONE,0.45 - 2.83,,0.45,2.83,2964.0,,,,,BIDU Jan 2024 110.000 put
day_gainers_options,UAL240119P00038500,,0.3,NONE,0.1 - 0.3,,0.1,0.3,341.0,,,,,UAL Jan 2024 38.500 put
day_gainers_options,LHX240119C00210000,,1.1,NONE,0.4 - 1.19,,0.4,1.19,142.0,,,,,LHX Jan 2024 210.000 call
day_gainers_options,V240119P00220000,,0.22,NONE,0.02 - 0.22,,0.02,0.22,121.0,,,,,V Jan 2024 220.000 put
day_gainers_options,UAL240119P00039000,,0.43,NONE,0.05 - 0.44,,0.05,0.44,4947.0,,,,,UAL Jan 2024 39.000 put
day_gainers_options,UAL240119P00043500,,3.75,NONE,1.21 - 3.75,,1.21,3.75,105.0,,,,,UAL Jan 2024 43.500 put
day_gainers_options,AAL240119P00014000,,0.83,NONE,0.27 - 0.84,,0.27,0.84,3479.0,,,,,AAL Jan 2024 14.000 put
day_losers,MARA,2.7 - Hold,18.98,LOW,5.13 - 31.3,222624992.0,5.13,31.3,138255714.0,122235900.0,65941678.0,4225422336.0,4.853,"Marathon Digital Holdings, Inc."
day_losers,ZKH,,16.4,LOW,15.0 - 20.94,160614000.0,15.0,20.94,94146.0,72930.0,86321.0,2634069504.0,,ZKH Group Limited
